symbol,V,DM4,DM2,DM1,VA2,DC2,D,VM3_VA5,DL5,VA1v,DA1,DL3,VA1d,VP1l_VP3,DP1m_DC4,VP4_VP1d_VP2,DL2d/v_DP1l_VC3l,VL1_VM1,DC1
CG4676,0.12444020891176781,0.013851919798333327,0.0,0.07114585562496617,0.0,0.0,0.0,0.0,0.16370438608055313,0.23376556463649492,0.05921396525414961,0.6241227146193372,0.0,0.0,0.0,0.0,0.0035702033905409317,0.37502817402483185,0.17694099729373192
CG4679,0.21932546938718941,0.2334978983161447,0.0,0.047046247574615,0.0,0.22467992702458622,0.3345685478295135,0.0775759610872519,0.05938014491923801,0.3164610081435207,0.08549370211682879,0.0,0.3820850199989355,0.340167194570508,0.18608696286377538,0.06375535819294566,0.32811496449988153,0.0,0.2811349686950055
GstE14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09547139293347855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG4712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0419821042860093,0.0,0.0,0.1862826347034849,0.0,0.0,0.013644043687256332,0.0,0.017488754420275116
CG4714,0.0,0.0,0.008458248202379304,0.002522703796493541,0.0,0.0,0.0,0.0,0.0,0.0,0.16780405752726077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00930869304368957
CG4716,0.0,0.024574340337708427,0.0,0.05233768237956206,0.0,0.0,0.0,0.30572987168386245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13619747237885924,0.0
CG10799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG4734,0.0,0.013327777981704137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG17047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073105097085152,0.0,0.0,0.0,0.008819087828175537,0.0,0.0,0.0,0.0
CG17048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG10814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG4744,0.0,0.13054404475845366,0.03422984058971774,0.013533367655480869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389581477785754,0.0,0.0,0.0,0.0
CG18278,0.0,0.0,0.0,0.03058953237969135,0.0,0.0,0.0,0.0,0.0,0.08082124818855006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04051960507830122
cbc,0.0,0.17030686570812392,0.09676937368088478,0.12002493950648153,0.3454334019411287,0.1131179297078294,0.7991239402707588,0.0,0.289810775849159,0.2777057691062154,0.3328778758958162,0.0,0.0,0.0,0.0,0.0,0.2326840320581509,0.0,0.028761438445266786
bbc,2.222514073247594,3.998317458613074,2.719437218580183,2.7068265027187626,4.064033417691212,2.7059073910724076,3.7623271999701178,3.245477546327448,2.6603536228639255,3.2794348119591854,4.150950590395589,3.6301251314898146,1.4030257682134053,4.037313593306157,2.897650876375293,2.840571353366569,3.6406902851965333,1.7000248288506377,3.510288709094716
mars,0.08931026917428982,0.0,0.058300886465826915,0.15412134173466419,0.1363032673237355,0.0,0.0,0.0,0.0,0.2527611273214312,0.0,0.0,0.0,0.14939830076702237,0.05521547992689031,0.09693951364155741,0.014593556878242143,0.14912189832447695,0.00635308207688187
mip120,0.6675505089038605,0.9556176612723615,0.3990592614382936,0.35583326882752475,1.0298148416823991,0.9394546958872311,1.9782151148987783,0.7995129572823614,0.919564030019794,0.7654394700313497,1.0212875250118412,0.5066351243581693,0.0,0.49426911594254846,0.4681239644133852,0.4962581591605599,0.9726156751669803,0.21702877010185492,1.003840249369885
CG13330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG13331,1.131048520536029,0.0,0.0,0.08625632785354942,0.11441145641780026,0.0,0.0,0.0,0.12306360734405299,0.0,0.0,0.0,0.0,0.34882905331427744,0.10763080902207084,0.04021286999039878,0.1878879642540124,0.0,0.0
CG13332,6.099791934975647,2.346206452665527,0.6781659927532767,1.178687680171619,0.0,0.0,0.0,0.0,4.112372144899859,0.0,0.0,0.0,0.0,0.678703860852637,0.0,0.8065673172330232,0.14512747582187616,0.48058275495631436,0.05220707569455067
CG6145,2.348268254393358,2.3383614029824966,1.9981859212323714,2.07318441092071,2.8101569027403186,1.0537912417985678,1.660022061732314,2.567611013858113,2.050871853820448,1.1000299702426704,1.5830038239808273,0.6985094910534569,1.0184699824434684,2.397374739456671,1.8871100709891875,0.8341534147680686,1.1075606971555263,0.9316224819577523,1.8348817817154415
link,0.0,0.0,0.0,0.0,0.08486656712151809,0.06463745444872834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG13334,0.11695735409305615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047276349436942824,0.0,0.0,0.0,0.0,0.041167291016379906,0.0,0.0,0.0
fand,0.33485351893482573,0.16559684980445383,0.22003958011214372,0.17410010908472318,0.6265081151070957,0.16633053173352627,0.1968809896410263,0.2423478303138881,0.06681534200130185,0.19684558589807244,0.0701920651328115,0.0,0.0,0.5952598202533809,0.15859350855821458,0.37205319476187027,0.14530517779427152,0.0,0.17998242810284987
S-Lap5,0.0,0.0,0.04380966032262816,0.004472779269735831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03937195568101885,0.0,0.0,0.0,0.0
CG12464,0.0,0.0,0.0,0.0,0.0,0.08096151988786375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG6209,0.0,0.0,0.05519226765528813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1426975091270193,0.0136630871519624,0.0,0.056387036382477856,0.0,0.0
CG13337,0.0,0.0,0.41705821756065004,0.27718710248494816,0.17051202742082255,0.2652623578762931,0.020634879022698043,0.2959078532819025,0.0,0.10117864586989983,0.015416146821967144,0.0,0.0,0.0,0.3352438042979683,0.38155850285914455,0.8369810279198329,0.0,0.0759324724345142
CG18368,0.0,0.0,0.0,0.06265663706212977,0.0,0.0,0.0,0.1319437920167328,0.0,0.08129408375031996,0.0,0.0,0.0,0.0,0.41443827774786224,0.0,0.14082696514427873,0.0,0.27662601799820913
CG6220,0.4633100749410175,0.2721096065259797,0.3094813166548192,0.4500829745256369,0.2314496652196161,0.29292916536816255,0.36339159384025843,0.2184835039293051,0.29336679061605886,0.2190224065055821,0.31482990019215945,0.0,0.21670551640159688,0.2165077313249006,0.3854793976213576,0.1271175289637037,0.44548343859845085,0.05030866202101773,0.5682361280760161
CG6280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021631149500950644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816064784293737,0.0,0.008394961623017718
Cpr50Ca,0.05386353327151823,0.031083422053958195,0.0,0.011007968214796436,0.0,0.0,0.0,0.04574162959180815,0.11833163174966588,0.0,0.0,0.0,0.08658086979942356,0.15082036026779486,0.05743096906480485,0.041167291016379906,0.0,0.0,0.015469623644230454
S-Lap7,0.0,0.0,0.0,0.011007968214796436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041167291016379906,0.0,0.0,0.0
Cpr50Cb,0.014192362027934025,0.0,0.0,0.013882741238935787,0.0,0.0,0.12194970715051245,0.018191598798897885,0.0,0.008801199977994938,0.0015164960427832058,0.0,0.0,0.20294825011357837,0.0509455059829582,0.015386887080820439,0.03582260821421234,0.0,0.15091175614303715
