symbol,DA1,VA2,DM1,DL3,DA4l,VM4,DM3,DM4,VL2a,DP1l,V,VA1v,VA1d,VC3,VL1,DL4,DL5,DC3,VM3,DM2
pio,0.22419940574394678,0.6913208147214542,0.2290545993867185,0.0,0.24324649677586835,0.23648920852156385,0.2997509556820818,0.15241294262072602,0.2623546353918934,0.4174648529185699,0.36871313083344565,0.615258037885428,0.26413126207622145,0.5006236421789357,0.40069749472549826,0.36772814478747823,0.36915637940320817,0.22965507435798466,0.5451045344332957,0.0
kraken,1.4458005433051195,1.0005291377467826,2.275471278193955,0.9506041591001665,1.8945533420883267,1.2213784752890524,0.9948648861927699,2.65127443374426,1.2356492681062958,0.30680264703205173,0.9991138048323679,2.0202615046646315,1.7592834204735,1.3188170450919308,1.6106616699024945,1.1362972619921228,0.49747625118863203,1.8637939866881668,1.7243366705507788,1.8973575798623528
iab-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041892085672968885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bxd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04487319689865683,0.0
SA,1.0914580101463156,0.43715237369248067,0.6987326080074855,0.31059952427868087,0.154013040212447,0.3124144360024982,0.25130634509176936,0.8555711159317769,1.1479030716089418,0.8538339063892034,0.8865568593480984,1.3651421532036447,0.4456849823643363,0.42763592713808235,0.6656266194605899,0.9260806262581065,0.0,0.31217302846769635,1.4344667982879358,0.5861640901628081
Rx,0.32327531543987764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12949199364230438,0.0,0.0,0.0,0.0,0.0,0.0,0.24565999888321002
Rack1,7.4031392780049385,9.288737175232658,7.891331848950633,7.241379309308102,8.634942296511104,6.4924067981477736,7.520853615711358,7.950365980988264,8.05067358694635,6.857209906902127,7.633156378299434,8.15378815206674,8.77538212407806,7.181046307300128,7.643608396542799,6.166000643545954,9.255593491641955,6.675632186248655,8.330787778523927,7.807637887624046
RN-tre,2.3290922645914867,2.592454150576222,1.6639804440748922,2.4666871487198243,1.9946949732697632,0.9948819075795331,1.4767512096636772,2.528617148062374,2.3991946109757825,1.4781256033626973,0.9243762832669308,1.8469578478885476,3.1084309452583714,0.9944914064974655,1.9757738254511903,2.4931476074408203,0.8399801263477157,0.30375510496997116,2.3045705591688614,1.9936037047459507
Pkn,1.3654002028014174,0.5363692508502037,0.2761678272038785,0.8721539809852967,0.3378793116224552,0.0,0.5545274936686307,0.10083812511880863,0.2084765094291996,0.40755381127906803,0.29253067258073356,1.4181925586398445,0.4747873238754643,0.0,0.39888328834777653,0.3772103913021389,0.1580322372855569,0.3032993055987532,1.889269417683152,0.7990197329543153
Pi3K21B,1.4287447032532656,0.883001761385933,0.9211935663973975,0.6819030512054837,1.1749919426530484,0.2900213382302693,1.0809966756927072,0.6615429354981016,0.3008893016257827,0.22392294424467266,0.3345350637542117,0.7452414922762911,1.0024224539228532,0.7957295458685008,0.9352956828099022,0.6619007423517427,2.1022247333929727,0.652703517769204,1.558048084108634,1.6871132702513485
Osbp,0.08421858173336289,0.44466300602791436,0.2045970613785192,0.0,0.5819907615730979,0.12993413443133792,0.21554168404617982,0.16430013532358867,1.0640922176273555,0.43982771955762073,0.7725981750186592,0.39611656211699464,0.5911486616494085,1.0073336125357795,0.7409670382936148,0.2788787954071335,0.38490283165289185,0.0,0.423288644786271,0.37008130102887543
Mcm7,0.0,0.0,0.0,0.0,0.0461484372237526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2734822564075363,0.0
Lcp65Ag2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lcp65Ag1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lcp65Af,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lcp65Ae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lcp65Ad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lcp65Ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lcp65Ab2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lcp65Ab1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lcp65Aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lcp65APsi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KrT95D,8.247311836325453,7.845501693006988,5.874618912316875,5.603771014099485,6.764347986899925,6.134603673594679,7.76984627123484,6.974507877501253,7.489218384872171,6.37198481557625,7.319067914659172,4.708167861747975,5.285707179597299,5.335284341251325,3.540125098819685,6.240869102981008,7.452646756446261,6.826761279641629,7.208318912416543,5.047652398434762
Trxr-1,3.599684454682273,5.37856987266722,7.286530703388201,3.5652273831082026,5.956966442780054,2.267678828809398,5.654568163966757,4.304854217417411,4.889401929031011,2.670782504244279,2.054337159748617,4.028517405072277,3.548443119237447,3.590496525628909,3.2164394248021457,2.7533825868405453,5.981979981494374,4.27908215743792,4.094490185602754,4.321080308902246
ArfGAP1,2.6087361164555096,2.734764090726154,2.3513523762281814,2.379606659340945,2.3203394171690217,1.4269342237677316,1.7558624047241562,1.5813714964236185,4.045624051986053,2.5634915485954712,2.7661488869303215,2.2373755751653905,0.7350991134614175,2.424626900566316,1.3226467228094179,0.8103761602764096,1.6586966021239253,1.6066358826764409,2.388761510033081,1.1026952777316168
eIF-4B,2.1293255055577998,2.820362802445955,3.5333899798546327,2.9260616937152393,2.341045658746443,2.220277705033602,3.745972022726112,3.273779595802919,1.3541382315905695,2.319185259461867,1.9171894751053808,3.5775562312942717,2.747001900468223,1.8132212671316297,2.6344343279723077,1.2278637483852812,1.0668785474000726,2.141584399312959,3.2945902542666725,3.2568954862126103
Atet,4.10403961082597,3.48295517438276,2.584047862022546,2.088454017974884,5.259745858633877,2.7421454779786925,2.749322886583225,2.624711852591287,2.6812081573844746,3.3936054923840016,2.6645564880461463,2.990741396440234,2.4464321926736945,1.0714702125561664,3.186213085854005,3.176273451284979,3.2743946590410467,2.5259173943786415,4.279127998173881,1.8886225189837886
Alas,3.6462156821929814,2.242187509332674,2.2693012777334567,1.14540766519256,2.016286708700325,0.9720512923920258,2.8179009618468203,1.3004741453478275,1.8916018459651374,1.1705855821752904,1.1367011942818483,3.8063266183007807,0.9413683133998088,0.7535278755427698,2.740820639068856,0.5413332357081907,0.8119699426202661,0.702304494952118,1.5650137272944926,0.7087358474030738
Acp65Aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2720763030031236,0.0,0.0,0.0,0.22898929184641542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spred,2.7009302675978932,3.6664153369532366,2.5666729429648956,1.550774194839256,3.117573608895155,2.868252540330246,2.5689035719027413,3.0489061070158643,2.4333106680876084,1.6772143432830415,2.8286953477376318,2.937623468547881,3.7637265246267066,2.2740287198485265,2.2383757596385894,3.9120192193140237,1.6599597303377727,2.022677644310952,3.611030476741085,2.5631728861679033
CG7179,0.0,0.0,0.0,0.0,0.0,0.1048375153816673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Su(z)12,0.7913759477422156,0.2729401966866035,0.5811363241908067,0.592719769931088,0.42515209643867735,0.0,1.4882342674075604,0.8066438558765622,0.07419858227114871,0.30517993469515053,0.47097808141303144,0.7055590740694714,0.5020037497495613,0.26468965392470806,0.4730815956212045,0.43343425905027194,0.36940109443126473,0.20321743555152852,0.5005734836857932,0.08616304068733903
Jon25Bi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22210252904014138,0.11194523916999348,0.0,0.0,0.0,0.0,0.0
Scp1,0.0,0.0,0.0,0.10928960507816932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12624422963260212,0.0,0.0
Rtc1,0.24951497055176447,0.31839638193454545,1.0090629982022536,0.0,0.1885533366360888,0.25375996053077976,0.0,0.0,0.0,0.0,0.7415985183485421,0.5539476501065534,0.45003535153836494,0.23613517933031639,0.0,0.16965555444886546,0.0,0.287268584082571,0.9583363080685785,0.0
RpL3,8.303328519183301,9.838326562535986,8.643095494062743,6.28216712720931,8.353709965228042,7.613934459799185,8.482700933233831,8.77714083495398,8.177239707727757,9.104464315656314,7.170653605090972,8.836289060326045,7.211885320156989,9.024786786356676,6.441909503978838,6.757136430772197,8.635396939371102,8.010759843651515,9.39377305119434,7.433375692230822
Ptx1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dgkepsilon,1.7136897310823815,1.5464967957792475,2.274426646758299,0.5165211703997613,1.246807275187893,0.06398597114215199,1.1741023431110644,1.0068006106349063,1.5630812139303338,1.0258340995530124,0.7390086328118478,0.8771073058789314,1.6344510383562523,0.9046815636610387,0.3944513000370266,1.3588160585414517,0.7524998854219465,0.33090983506108,2.8669947976618717,2.2115373265192586
Crg-1,0.4639830744918073,0.4540424529498115,0.3590797311874558,0.0,0.02908730372485122,0.0,0.6679679190435149,0.6402602922584782,0.12701392309451373,0.3366801932327598,0.37388864758966467,0.1770337015984154,0.41184630455151916,0.18119884780865328,0.36899681680195423,0.1379370468648878,0.7408520995514302,0.20485156292429887,0.33730735854066546,0.0
C901,0.0,0.0,0.0,0.0,0.0,0.026482582813070452,0.0,0.0,0.0,0.0,0.07364778474608226,0.0,0.0,0.0,0.0,0.033812449508869545,0.41554261670846976,0.0,0.0,0.0
SerRS-m,0.0,0.05176313863159071,0.0,0.09322101571123048,0.0,0.3139824578839277,0.09554789049598124,0.9266984216862562,0.0,0.413810592274926,0.49339441145571206,0.6244709817201826,0.07351448099207508,0.0,0.515279262809556,0.5654878555888124,0.12091737534621375,0.2548773097981898,0.0,0.0
chb,0.2315087763544913,1.389774412682521,1.0953154632701423,0.9608395639722872,1.5084560778135434,0.6370275611836885,0.9887302404807942,0.0,0.43158098882575624,0.36847551780965726,0.6885666817217118,0.6250491100108564,0.38687831560505503,0.23613780649739693,0.7510602039002162,0.2280331547594452,0.7405980986661527,1.074880749563655,1.088447206366923,0.2829107728022869
Nup154,0.0,0.33734453153158717,0.11504100577263193,0.0,0.3281560812884223,0.12993413443133792,0.4188918959072234,0.0,0.0,0.0,0.2759652474111982,0.232838583410804,0.0,0.27073952376767013,0.09530853588879144,0.4649456127406308,0.38197211620141397,0.035483747096537475,0.0,0.5998233054849686
sdk,0.21718511290874606,0.6548066234185626,0.38651686796396945,0.4095555213406134,1.0651211800957692,0.6451028586427301,0.0,1.2741006481100416,0.9318473969020065,0.48515208227248985,0.9417642872732053,0.030648876928561823,1.2294273833938383,1.6938180963288603,0.6750044408352437,0.6704258915333362,0.832132879204391,0.5954619944017923,0.9379881458945026,0.3770850550682473
scu,1.157239178280737,1.5334998547896541,1.9108637734024414,1.060017027452598,0.604039533736026,0.2114735925235935,0.6168223895618306,1.7589099278891671,0.5884465110381064,1.5023957581260547,0.5905319750431509,0.8159541532254944,0.3157357550942241,1.6201933800890402,0.4501359651652763,0.7606810864584783,0.0,0.5012293500778257,0.6277258375101639,0.7844567040909862
org-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033812449508869545,0.0,0.0,0.0,0.0
nudC,2.569886309227348,2.729930757339712,4.439976998573085,1.1825133059864477,2.2711658607793406,1.7417307115186056,2.8568798538083113,4.212054376293298,0.8755759898593584,1.5373733555008284,2.1552063655214093,0.769998143686547,1.9150801165255975,2.5891500212424794,0.4796054760325423,1.1838888111650194,0.8051844527370736,2.0487861386164656,2.865849568473999,3.477860438523351
mira,0.0,0.0,0.0,0.0,0.1921597238775283,0.3571110192949838,0.19295779238574984,0.036563061839008995,0.0,0.0,0.06874547487239258,0.19792114386531362,0.0,0.0,0.0,0.0,0.0,0.0,0.28911528618041954,0.3707655659005049
Tapdelta,5.3289312488948335,4.388588110318491,5.212360569563076,3.602619567966401,4.8699600309306055,3.0994615475600993,2.3582089265250237,6.405014021569259,3.538805733032448,3.846661827810938,4.180681033781413,5.464120684508329,2.9170642761001813,3.8752347366027986,2.860621827349633,4.719892823356501,6.227198334028979,3.5817862888428325,4.316508562392136,3.1797838592610956
Tor,0.030714360915599166,0.29167472122105464,0.30046671064506014,0.0658140093112248,0.8655893075615595,0.32903632878538114,0.28297613230430335,0.8542147270994801,0.0,0.3715550810879763,0.38327587640140515,0.780548232766256,0.7924568320573726,0.7193072286440043,0.2493179477859697,0.40676650839138284,0.0,0.4734033984966356,0.5538925387943046,1.0958800093815275
Reph,8.153532226132537,8.143839720380027,6.753793833006931,5.3803582194009865,7.575738003031349,5.511572424100453,6.604772552956253,7.634565240796106,7.700802722253805,6.914329169775858,6.431716625392225,7.2661798313940755,5.581098297357626,4.123200923393917,7.333997705872289,5.946084202794711,9.004129404676922,5.07623773893913,7.217468127284847,5.453245709730638
Vps28,2.522521120635974,1.7087971338182397,3.703446330099658,2.032532547781769,2.0511559780126665,2.854898144145724,1.6990910902772716,2.6608931913965397,2.0942889107680402,1.5601719247099057,1.784726518666122,2.83251707932516,1.299587350662256,3.417011436482046,1.3864569224110341,2.083694309773203,1.2122397086514838,2.103420107914383,1.0351144854560654,2.5179061047604394
cnk,0.3646459300480134,0.0,0.0,0.29030574945501053,0.2995577490107919,0.19134645339688508,0.3798985573892893,0.0,0.426981734071265,0.0,0.0,0.0,0.5592680837906312,0.3363893314535465,0.06420633579620898,0.2107710638553299,0.0,0.10541001323118282,0.5942516553168418,0.30296591105846055
DCTN2-p50,2.0884624994010426,3.2729180572249783,4.652983030718315,1.2947150794569524,2.751577701293373,0.8662043423843838,3.007425127439924,3.485713480333794,2.978147166835995,1.7421258676039995,2.6027676745303445,2.936203015224987,5.628738781893419,1.050846541172569,1.2195439136866881,1.2561258854875843,3.9503980239557754,2.7768288611054603,3.6467513729480383,2.399073355688768
l(2)k14710,1.4517589841881455,1.3326234434299145,2.2013029988144783,2.227884197012743,1.5456380021398173,0.6923920595261491,1.3625201625744245,1.4521163461598783,1.6479051647610499,1.5878022411804946,1.3956388124728054,2.312556706534212,2.3107508898137863,0.0,1.7978825794018254,1.0538182270369991,2.13597237561575,1.1153061956141843,0.5161778568075214,0.823769957407065
l(2)k14505,0.9073561447808701,1.2343388161943776,0.32745224860978717,1.1089078378255615,1.4967568875780914,0.6367339754656904,1.4458700590993487,1.4878905112731573,0.9500415975030712,1.3875969818132143,1.2331636346307753,0.6605540109346637,1.3522685461284782,1.1616681900530796,0.710748789543236,1.010237797737962,1.5247629673336434,0.8747494424089199,1.6178089441971797,0.0
Xbp1,4.756084253172108,4.9637781199814075,4.766207756529665,5.306014173394016,6.801149835558987,3.0192675922251726,6.1823067668222285,6.0464988570647975,4.674706924525003,3.0857972461481897,3.6202994149774548,5.8981427556702215,6.638867699580067,3.3537494742577056,3.92968765541777,5.220803370109449,4.800369964088997,3.8319860979559923,7.296610327889308,4.953556227624248
Nle,0.6079816264457444,0.6594318617504981,0.41685868875907395,0.3808994823240434,0.3455530806971757,0.2938356137666008,0.0,0.7390635318294936,0.34948616068621835,0.3504231944964541,0.5040614467425215,0.6847333851741505,0.3644420013180951,0.9064130583039202,0.2328178990083066,0.0,0.0,0.5870901971350825,0.6434012044565222,0.8128709040521827
Zfrp8,0.0,0.8630014260851573,1.084349940565547,0.45390229151428146,0.0,0.31299191721329384,0.0,1.3495971633449355,0.6417515006078854,0.0,0.0,0.22721581653513215,0.0934136280773152,0.3186654004208705,0.33209650149032144,0.3599027007449321,0.0,0.31597880671203227,0.7044116909042307,0.4362025451998409
